reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion;;;;;
3264b4ad-eb70-4be6-9abe-ef1e976e9542,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pengalaman pertama GOKIL asli GOKIL. .. Chat lancar.. 🥰🥰🥰🥰🥰 Next chat lagi?? semoga tetap lancar.. Semoga tidak nyampah seperti yang laen 👌👌👌👌 Jadilah manfaat👍👍👍👍👍,5,3,1.8.6,2019-09-15 18:06:49,,,1.8.6;;;;;
"4791cd32-aa93-4c24-956f-3fb0bc2148e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini membantu sekali..,4,0,1.8.6,2019-09-15 12:47:26,""Hi Wahono Sri, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya ya. Terima kasih :)"",2019-09-19 02:19:06,1.8.6";;;;;
7f95f1b9-b17b-46c2-9af6-266fe72a5732,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus dan membantu,5,0,1.8.1,2019-09-15 09:23:34,,,1.8.1;;;;;
e5a26f78-c85c-401f-b8de-4ebbf6fb562c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Chatnya cpt di balesnya ramah lagi pokoknya jempol deh,5,1,1.8.6,2019-09-15 09:16:23,,,1.8.6;;;;;
92188161-4de4-4fe9-9f08-cec25f56685c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya suka aplikasi ini,5,0,,2019-09-15 04:41:40,,,;;;;;
70e77dd8-1bd1-4471-9f51-0844e5ede388,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke rwspon baik sukses untuk Apl Klik Dokter Sangat Bermampat,5,1,1.8.6,2019-09-15 03:40:36,,,1.8.6;;;;;
de18ddc5-1689-48f6-ab2f-c6c34d8e7e5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Testing dulu,5,0,1.8.6,2019-09-14 19:17:59,,,1.8.6;;;;;
"db46e2ac-dfb6-4bfb-b4b1-c1df4b764a60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Ini adalah pertama kali saya menggunakan aplikasi ini,Saya sangat senang karena dengan menggunakan aplikasi Klik Dokter ini dapat membantu saya menemukan solusi untuk beberapa keluhan yang saya alami. Terimakasih Aplikasi Klik Dokter.."",5,20,1.8.6,2019-09-14 16:43:58,,,1.8.6";;;;;
680faad9-d94e-4008-8f6e-3107f98b56f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,,2019-09-14 15:47:28,,,;;;;;
19ac2056-2905-41bd-b5fc-a079b57e97d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang sangat bagus. Konsultasi ke dokter gratis. Fast respon pula. Terbaik 😍,5,1,1.8.6,2019-09-14 12:21:39,,,1.8.6;;;;;
dd9b3f15-362f-441b-b9a4-884db87bf5e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cukup membantu,5,0,1.8.6,2019-09-14 07:44:24,,,1.8.6;;;;;
"b03e2889-64ea-402d-84ee-2e6f3b5d7855,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sulit untuk login nya,1,0,1.8.6,2019-09-14 07:11:03,""Hi Arek Tepus, mohon maaf atas ketidaknyamanannya. Silakan mengirim email ke cs@klikdokter.com agar kami dapat membantu menangani masalah yang dialami secara langsung. Terima kasih"",2019-09-17 03:10:27,1.8.6";;;;;
"c0eae85f-8f72-44b2-8165-9400a9d84bd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kelihatannya dokternya profesional tp kok waktunya 30 menit dan responnya lama,1,2,1.8.6,2019-09-14 03:44:11,""Hi Andy Arman, mohon maaf atas ketidaknyamanannya. Mohon memberikan informasi nama dokter yang menjawab dan detail kendala nya ke cs@klikdokter.com agar dapat kami tindak lanjuti lebih dalam. Kami akan terus berupaya untuk meningkatkan kualitas layanan dari KlikDokter. Terima kasih"",2019-09-17 03:14:49,1.8.6";;;;;
"bbc8c282-ed14-4cb6-a151-04e0a884d53d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Dokter nya ramah2.....terima kasih klik dokter... Aplikasi ini sangat bermanfaat bagi saya dan umum nya buat masyarakat.... Semoga para dokter selalu di kasih keshatan, kesuksesan dan rejki yg melimpah dari allah.. .... Terimakasih banyak klik dokter.....sukses buat klik dokter🙏🙏🙏😊😊😊"",5,28,1.8.6,2019-09-13 15:13:35,,,1.8.6";;;;;
30c09812-c674-4972-a236-6e72e7231d67,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Memudahkan pengguna,5,1,,2019-09-13 14:04:39,,,;;;;;
e2e437cc-4d14-4580-903f-acb1f9e3a9fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tersegala nya . Alx tipe takut keRs atau ketemu dokter.dengan ada nya aplikasi ni tertolong sekali buat anak kos.,5,1,1.8.6,2019-09-13 10:48:44,,,1.8.6;;;;;
efabd5f2-1841-4579-ab41-933957a26385,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ko susah ya mau chat sama dokternya pas ada live topik special,5,0,1.8.6,2019-09-13 05:51:21,,,1.8.6;;;;;
"b0bb279a-22eb-46b6-9466-a5ad2a5bafa9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""terimakasih untuk saran2 dari dokt er ,respon nya cepat"",5,0,1.8.6,2019-09-12 23:26:11,,,1.8.6";;;;;
"d185ef48-2ee8-452d-ba54-0585d63a9ef0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Nyesel saya update ni aplikasi malah gk bisa buat chat dokter nya, pdhal sya udh pake app ini udah lama, skrg malah mengecewakan. Harusnya sblum update sya liat rating dulu, semua pada komplain. Nyesellllll mending instal ala dokter aja, ngabisinnj kuotaaaaa"",1,13,1.8.6,2019-09-12 17:50:25,""Hi Nansir Nf, mohon maaf atas ketidaknyamanannya. Untuk mengatasi kendala yang Anda hadapi, silakan lakukan clear cache dan clear storage aplikasi KlikDokter pada handphone Anda. Apabila masih tidak bisa, silakan email cs@klikdokter.com agar bisa dibantu langsung oleh tim kami. Terima kasih telah menggunakan aplikasi KlikDokter :)"",2019-09-13 05:00:33,1.8.6";;;;;
6d8d79ee-ece6-4095-9d96-2f812c1acd6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus untuk dunia kesehatan,5,0,1.8.6,2019-09-12 17:33:07,,,1.8.6;;;;;
22cca688-0395-4763-abef-9665d98eae08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Beberapa menit lalu saya konsultasi dg Dokter penyakit dalam . Sangat mudah dan memuaskan,5,1,1.8.6,2019-09-12 16:57:54,,,1.8.6;;;;;
bac93398-b18d-468c-807c-0d3ae1d7ec26,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jos,5,0,,2019-09-12 13:52:14,,,;;;;;
"1a219738-c32e-4ba6-955f-81fd00d0fb2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awalnya sngt membantu tpi mkin kesini cht gk prnh di respon sngt di sayangkn bukan,1,0,1.8.6,2019-09-12 10:41:53,""Hi Iraa, mohon maaf atas ketidaknyamanannya. Mungkin saat itu dokter kami sedang menangani banyak pasien sekaligus. Mohon dicoba konsultasi kembali ya. Kami akan terus berupaya meningkatkan kualitas layanan aplikasi KlikDokter. Terima kasih :)"",2019-09-13 05:05:29,1.8.6";;;;;
"cb2f643a-2eec-4b8b-9687-db4f15cc5a25,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""bagus bisa tanya langsung permasalahan seputar kesehatan, ada dokter umum dokter spesialis, dan semuanya gratis"",5,2,1.8.6,2019-09-12 07:44:03,,,1.8.6";;;;;
01f5f45f-952e-4603-a7ef-b1fc28f0bd8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus bgt,5,0,1.8.6,2019-09-12 06:29:40,,,1.8.6;;;;;
"4e6a17a6-e913-480e-ba2e-8fa0e1c4374b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Konsultasi di sini,malah di suruh lagi pergi ke dokter,,,"",1,0,,2019-09-12 02:36:48,""Hi Fatih, terima kasih atas kepercayaannya menggunakan aplikasi KlikDokter. Saat ini layanan kami berfokus untuk edukasi & informasi kesehatan, sehingga untuk penanganan beberapa kasus yang memang membutuhkan pemeriksaan langsung, dokter kami akan menyarankan untuk dapat menemui dokter secara langsung agar  dapat mendapatkan penanganan yang tepat."",2019-09-13 05:02:13,";;;;;
"af3a941d-d455-43af-9065-6528979feae3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Di coba dulu,3,0,,2019-09-12 00:36:08,""Hi Nur Asiah, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya ya. Terima kasih :)"",2019-09-13 05:02:39,";;;;;
25426bf1-fd04-4c1a-8640-b62548742f4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Trima kasih aplikasi ini sangat membantu sekali sekali dwonload Cahat langsung di bales.salam sukses Klik Dokter,5,1,1.8.6,2019-09-11 16:38:00,,,1.8.6;;;;;
"042ef2e3-05d8-4ff6-bc3b-f611dd81098a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Sangat Baik, semangat terus untuk para dokternya, terimakasih untuk layanannya sangat baik 👍"",5,1,1.8.6,2019-09-11 15:34:23,,,1.8.6";;;;;
"b7e96a35-219e-4ed9-8afc-c53ee76aaa53,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Setelah di perbarui malah menjadi semakin buruk. Padahal dulu ini adalah apps yg saya gemari. Sekarang buat chat sama dokternya saja sudah tidak bisa. Parah bgt ini apps.,1,6,1.8.6,2019-09-11 15:19:25,""Hi Isna Nana, mohon maaf atas ketidaknyamanannya. Untuk mengatasi kendala yang Anda hadapi, silakan lakukan clear cache dan clear storage aplikasi KlikDokter pada handphone Anda. Apabila masih tidak bisa, silakan email cs@klikdokter.com agar bisa dibantu langsung oleh tim kami. Terima kasih telah menggunakan aplikasi KlikDokter :)"",2019-09-12 03:16:04,1.8.6";;;;;
0e88dfb3-e783-4699-b0b2-12195d92f8ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membatu Trmakasih,5,0,1.8.0,2019-09-11 06:32:33,,,1.8.0;;;;;
"f38c72ef-8304-4ad4-a5e4-cab805b27492,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Gmn chatnya si,dklik chat g rubah2 blom ngerti!!!2bintang dulu...klu dah bisa chat 5bntang.."",2,0,1.8.6,2019-09-11 04:21:04,""Hi Patria Wijaya, mohon maaf atas ketidaknyamanannya ya. Mohon mengirimkan detail kendala yang dihadapi ke cs@klikdokter.com agar bisa kami bantu tangani secara langsung. Terima kasih"",2019-09-11 04:24:01,1.8.6";;;;;
93536718-6d15-4174-aeb2-befc50924441,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,1.8.6,2019-09-11 04:07:17,,,1.8.6;;;;;
"af9669d3-4444-41f2-9735-13628d4183f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalau bagus baru kasih banyak,3,1,1.8.6,2019-09-11 02:44:41,""Hi Bernadeta Reni Kartikasari, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya ya. Terima kasih :)"",2019-09-11 04:22:32,1.8.6";;;;;
1387207e-25f8-4015-90f2-970b28da0603,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu. Hanya saja waktu konsultasi nya saja yang pendek tolong dong waktu nya dibuat panjang agar tidak terputus ketika dipertengahan perbincangan.,5,1,1.8.6,2019-09-11 02:16:21,,,1.8.6;;;;;
"39288360-a725-432a-b1f0-985b02dce777,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Saya sudah coba, tetapi kenapa hanya di kasih waktu 30menit yaa? Padahal konsultasi belum selesai dan karna jawab ga cepat jadi waktu nya habis dluan.. Saya ngerti sih dokter nya kan ga balas pesan saya doang.. Tolong di tambahkan waktu nya.. Selebih nya bagus dan membantu"",4,10,1.8.6,2019-09-11 00:44:57,""Hi Akhmadin Sugiono, terima kasih atas kritik dan sarannya. Kami akan jadikan bahan pengembangan aplikasi kami kedepannya. Terima kasih telah menggunakan aplikasi KlikDokter"",2019-10-03 06:12:12,1.8.6";;;;;
"a70f6327-953f-46ad-b308-cc938e1cf4f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terus dijawab sih tapi ya harus dibawa ke dokter dipriksa gitu.,4,1,1.8.6,2019-09-10 22:49:06,""Hi Feni, terima kasih atas kepercayaannya menggunakan aplikasi KlikDokter. Saat ini layanan kami berfokus untuk edukasi & informasi kesehatan, sehingga untuk penanganan beberapa kasus yang memang membutuhkan pemeriksaan langsung, dokter kami akan menyarankan untuk dapat menemui dokter secara langsung agar  dapat mendapatkan penanganan yang tepat."",2019-09-13 05:03:41,1.8.6";;;;;
68c73171-8622-475b-a667-445c2cc07daf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kurang memuaskan kirain chat langsung di ksih sran trus beli obat sembuh ...,1,1,1.8.6,2019-09-10 22:42:01,,,1.8.6;;;;;
4e94a85b-92a4-4b21-b381-7cb83f0bf330,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pas saya buka klik dokter langsung di tanggapi pertanyaan kita Terima kasih klik dokter semoga bermanfaat untuk semua orang amin😘,5,2,1.8.6,2019-09-10 18:47:32,,,1.8.6;;;;;
19c256b2-b449-443a-9e82-2f0b1545d8f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mksih aplikasinya dpat membantu ..,5,0,1.8.6,2019-09-10 17:45:07,,,1.8.6;;;;;
"4f81c806-728c-4f41-827f-8b040c027e28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya sangat membantu dan dokternya pun sangat baik dan semua jawabannya mudah di mengerti..tolong pertahankan yah,4,3,1.8.6,2019-09-10 17:24:58,""Hi Mohammad Khumaedi, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya ya. Terima kasih :)"",2019-09-11 04:21:53,1.8.6";;;;;
7f57c565-187a-4ba4-9dbf-ea6ce9e2fe22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak membantu,5,0,1.8.6,2019-09-10 16:06:59,,,1.8.6;;;;;
"288c4a44-4a82-4642-a73a-aeda51a7466b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu,4,0,1.8.6,2019-09-10 15:32:38,""Hi Anggi Setangki, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya ya. Terima kasih :)"",2019-09-11 04:21:31,1.8.6";;;;;
7951b080-b760-4d48-80f0-cefdab45a781,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu n thank you so much,5,0,1.8.1,2019-09-10 15:23:27,,,1.8.1;;;;;
"abb7b39a-f560-4051-b10b-71e208155050,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,3,0,,2019-09-10 14:29:31,""Hi Resfatih Nikitanyah, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya ya. Terima kasih :)"",2019-09-11 04:21:15,";;;;;
"d48cccfa-f71a-436d-8bd9-07664a8df370,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,4,0,,2019-09-10 14:06:51,""Hi Husnul Khotimah, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya ya. Terima kasih :)"",2019-09-11 04:20:56,";;;;;
8a81a87c-6bb7-4d95-9064-fa4b17417c2e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yg sangat membantu sekali.... 👍👍👍,5,0,1.8.6,2019-09-10 05:57:34,,,1.8.6;;;;;
6d9964f0-5a1f-41b0-a024-aa2e1c38f5ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus aplikasi ini dan sangat bermanfaat sekali aplikasi ini yang tidak tau sakit kita aph jadi bisa tau penyakit kita ituh apah makasih aplikasi klik dokter.semoga sukses terus yang bikin aplikasi ini ami.,5,3,1.8.6,2019-09-09 21:53:03,,,1.8.6;;;;;
"216a8615-aab7-4d7a-b079-b408b0ea6434,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Usia gua sekitar 25th pengen bilang gokil si ini aplikasi, Bisa interaksi langsung dan seenggaknya bisa dapet info dari sumber terpercaya soal keluhan atau penyakit2,lanjut trus sukses,amin"",5,1,1.8.6,2019-09-09 13:31:28,,,1.8.6";;;;;
"8e3ef57e-2423-476f-beb7-9cda4a136c9f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya sangat membantu dan bermanfaat sekalian dokter dokter nya pun sangat ramah,4,2,1.8.6,2019-09-09 12:26:23,""Hi Iik Iklima, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya ya. Terima kasih :)"",2019-09-10 03:22:08,1.8.6";;;;;
"701d4664-8319-411b-88ad-3952232eb6e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Saya baru download bbrapa menit yang lalu, trus langsung konsultasi gk nunggu lama langsung di tanggapin. Mksh bnyk klik dokter aplikasi nya sangat membantu sya yg pemalu. Karena saya memang malu utk bertanya secara langsung tatapan muka. Melalui chat sya di beri pengetahuan. 😊😊"",4,45,1.8.6,2019-09-09 10:58:42,""Hi Deboratian Sinaga, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya ya. Terima kasih :)"",2019-09-10 03:21:51,1.8.6";;;;;
e38dcd7b-fb49-48cf-892b-a291f0e01244,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,1.8.6,2019-09-09 06:01:44,,,1.8.6;;;;;
"b2febee8-27e5-4864-a7a9-a3ee456038ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenpa setelah di perbaharui malah keluar terus ? Aplikasi tidak bisa di pakai. Mohon perbaiki.,5,2,1.8.6,2019-09-09 06:01:25,""Hi Yulia Fau, mohon maaf atas ketidaknyamanannya. Untuk mengatasi kendala yang Anda hadapi, silakan lakukan clear cache dan clear storage aplikasi KlikDokter pada handphone Anda. Apabila masih tidak bisa, silakan email cs@klikdokter.com agar bisa dibantu langsung oleh tim kami. Terima kasih telah menggunakan aplikasi KlikDokter :)"",2019-09-10 03:21:06,1.8.6";;;;;
"cc78f463-86bd-4a84-88a7-f6c9a2deaa65,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mudah mudahan bunda bisa membantu saya,2,0,1.6.8,2019-09-09 03:24:13,""Hi Dhev Firmansyah, terima kasih telah menggunakan aplikasi KlikDokter. Jika masih ada yang kurang, mohon feedback-nya untuk pengembangan aplikasi kami kedepannya ya. Atau kalau suka, mohon ditambahkan bintangnya. Terima kasih :)"",2019-09-09 03:37:39,1.6.8";;;;;
